itemid,cameraid,objecttype,color,trajcentroids,largestbbox,itemheadings
0665677911454d6a826f701b8a9e101b,scene-0650,vehicle.car,default_color,"{[0101000080037EBE622B1F8340DA805CE38FD293408816D9CEF753B3BF@2018-09-18 11:50:15.412404+00, 0101000080037EBE622B1F8340DA805CE38FD293408816D9CEF753B3BF@2018-09-18 11:50:19.862404+00]}","STBOX Z((609.3942254379817,1267.193038140519,-0.07550000000000001),(614.3981434284058,1270.0879933638535,-0.07550000000000001))","{[329.94899999993527@2018-09-18 11:50:15.412404+00, 329.94899999993527@2018-09-18 11:50:19.862404+00]}"
64961d7cd5db403a90d84c420ae88546,scene-0650,vehicle.car,default_color,"{[01010000805538627721D18540768AC4448AC394400E2DB29DEFA7D2BF@2018-09-18 11:50:15.412404+00, 0101000080C8A0F3649ED18540F073EB7512C49440B89F1A2FDD24B6BF@2018-09-18 11:50:18.362404+00, 0101000080C8A0F3649ED18540F073EB7512C49440A8C64B378941B03F@2018-09-18 11:50:19.862404+00]}","STBOX Z((696.062628527256,1327.6481503098476,-0.2915),(700.2810534478114,1330.254905596355,0.0635))","{[146.61500001349475@2018-09-18 11:50:15.412404+00, 146.61500001349475@2018-09-18 11:50:19.862404+00]}"
2b8d6af54edb4ac0be9cd3d56feecbe6,scene-0650,vehicle.car,default_color,"{[0101000080CC3D986FCC5F8340DCA745A4FE619340931804560E2DE03F@2018-09-18 11:50:15.412404+00, 0101000080CC3D986FCC5F8340DCA745A4FE619340931804560E2DE03F@2018-09-18 11:50:19.862404+00]}","STBOX Z((618.8798591724643,1238.5818761517437,0.5055),(621.0697852775057,1242.415470894861,0.5055))","{[60.263000000079614@2018-09-18 11:50:15.412404+00, 60.263000000079614@2018-09-18 11:50:19.862404+00]}"
7fcc2c73c5da4684808a5655a345b805,scene-0650,vehicle.car,default_color,"{[01010000803A8447D3B83A8540CEE7C65EA8B5944020B0726891EDC43F@2018-09-18 11:50:15.412404+00, 01010000803A8447D3B83A8540CEE7C65EA8B5944060E5D022DBF9D23F@2018-09-18 11:50:18.362404+00, 01010000803A8447D3B83A8540CEE7C65EA8B594408816D9CEF753D73F@2018-09-18 11:50:19.362404+00]}","STBOX Z((677.1710400783467,1324.192887006458,0.16349999999999998),(681.5094533884555,1326.6359610844734,0.36450000000000005))","{[330.61500001349475@2018-09-18 11:50:15.412404+00, 330.61500001349475@2018-09-18 11:50:19.362404+00]}"
3be6a36787094ddd9766ffea13e6ac6c,scene-0650,vehicle.car,default_color,"{[01010000802CA3276C7326844010FFC088E13E9440F0A7C64B3789D13F@2018-09-18 11:50:15.412404+00, 01010000802CA3276C7326844010FFC088E13E9440701283C0CAA1DD3F@2018-09-18 11:50:18.362404+00, 01010000802CA3276C7326844010FFC088E13E944078BE9F1A2FDDDC3F@2018-09-18 11:50:18.862404+00, 01010000802CA3276C7326844010FFC088E13E9440D478E9263108DC3F@2018-09-18 11:50:19.362404+00, 01010000802CA3276C7326844010FFC088E13E9440DC2406819543DB3F@2018-09-18 11:50:19.862404+00]}","STBOX Z((643.6505181983786,1293.610636154294,0.274),(645.9621990670694,1297.829860320101,0.4630000000000001))","{[241.28199999901938@2018-09-18 11:50:15.412404+00, 241.28199999901938@2018-09-18 11:50:19.862404+00]}"
db338230d04b49a398f0e696ca75ef21,scene-0650,vehicle.car,default_color,"{[0101000080F505EBDAED21854018EF2AB039A4944040DF4F8D976E82BF@2018-09-18 11:50:15.412404+00, 0101000080F505EBDAED21854018EF2AB039A49440703D0AD7A370BD3F@2018-09-18 11:50:18.362404+00, 0101000080F505EBDAED21854018EF2AB039A49440A0C420B07268C13F@2018-09-18 11:50:18.862404+00, 0101000080F505EBDAED21854018EF2AB039A49440D84D62105839C43F@2018-09-18 11:50:19.362404+00, 0101000080F505EBDAED21854018EF2AB039A4944010AC1C5A643BBF3F@2018-09-18 11:50:19.862404+00]}","STBOX Z((674.1624277490341,1319.686458445731,-0.009000000000000008),(678.3198526695894,1322.4262137322385,0.15800000000000014))","{[326.6150000134948@2018-09-18 11:50:15.412404+00, 326.6150000134948@2018-09-18 11:50:19.862404+00]}"
aa68a286831d47ae96636c73205a6b3d,scene-0650,vehicle.car,default_color,"{[0101000080EC8AD18887A38240B8F6D59A6518944078BE9F1A2FDDC4BF@2018-09-18 11:50:15.412404+00, 0101000080EC8AD18887A38240B8F6D59A6518944078BE9F1A2FDDC4BF@2018-09-18 11:50:19.862404+00]}","STBOX Z((594.3850176012537,1284.8604333920912,-0.16300000000000003),(598.4973402575035,1287.3380135362831,-0.16300000000000003))","{[148.93199999974246@2018-09-18 11:50:15.412404+00, 148.93199999974246@2018-09-18 11:50:19.862404+00]}"
4dd79e320ade488a8342e8814bb2c097,scene-0650,vehicle.car,default_color,"{[0101000080A69918AE720D8540BFF3AE3B29089540288716D9CEF7B3BF@2018-09-18 11:50:15.412404+00, 0101000080A69918AE720D8540BFF3AE3B2908954000AC1C5A643BAFBF@2018-09-18 11:50:18.362404+00, 0101000080A69918AE720D8540BFF3AE3B2908954000AC1C5A643BAFBF@2018-09-18 11:50:18.862404+00, 0101000080A69918AE720D8540BFF3AE3B29089540C0490C022B8786BF@2018-09-18 11:50:19.862404+00]}","STBOX Z((672.4690907342182,1343.8159973453155,-0.07799999999999996),(674.8929015146774,1348.2645361279417,-0.01100000000000001))","{[241.4160000001596@2018-09-18 11:50:15.412404+00, 241.4160000001596@2018-09-18 11:50:19.862404+00]}"
5405da4eedf44286977407cd8a96758c,scene-0650,movable_object.trafficcone,default_color,"{[01010000801646A87D04F785406C6DFA3F23F9944040643BDF4F8D87BF@2018-09-18 11:50:18.362404+00, 01010000801646A87D04F785406C6DFA3F23F9944040643BDF4F8D87BF@2018-09-18 11:50:18.862404+00, 01010000801646A87D04F785406C6DFA3F23F99440B0726891ED7CAFBF@2018-09-18 11:50:19.362404+00, 01010000801646A87D04F785406C6DFA3F23F99440B0726891ED7CAFBF@2018-09-18 11:50:19.862404+00]}","STBOX Z((702.7329280401956,1342.2043445352206,-0.0615),(703.0214575544373,1342.3645029549537,-0.011499999999999955))","{[150.96599999950718@2018-09-18 11:50:18.362404+00, 150.96599999950718@2018-09-18 11:50:19.862404+00]}"
5d23d762eae948c3baf90f277fc3f29f,scene-0650,vehicle.car,default_color,"{[0101000080DF71416CB01883400C92BA8EDAF693407E14AE47E17AD0BF@2018-09-18 11:50:15.412404+00, 0101000080DF71416CB01883400C92BA8EDAF693407E14AE47E17AD0BF@2018-09-18 11:50:19.862404+00]}","STBOX Z((609.0649259931461,1276.527403855378,-0.2575000000000002),(613.1073619693623,1278.8994663288793,-0.2575000000000002))","{[149.59599999979264@2018-09-18 11:50:15.412404+00, 149.59599999979264@2018-09-18 11:50:19.862404+00]}"
8f3a883a09d34b1fb547cf0a97d2a650,scene-0650,human.pedestrian.adult,default_color,"{[0101000080026EDBDBCEB58540B2CB8A82D1EE94402EDD24068195D3BF@2018-09-18 11:50:15.412404+00, 0101000080BA70BC563C9C8540B62A181517F99440C07E6ABC749388BF@2018-09-18 11:50:18.362404+00, 010100008063CEC2648D9785404605BAEB90FA9440308716D9CEF7A33F@2018-09-18 11:50:18.862404+00, 01010000804C10E368DC9285405DA74ACA0BFC944068105839B4C8B63F@2018-09-18 11:50:19.362404+00, 01010000804E3B6A7FB590854017F156CCB6FC94409C6E1283C0CAC13F@2018-09-18 11:50:19.862404+00]}","STBOX Z((689.7928096167083,1339.951046919135,-0.30599999999999994),(694.9752319656709,1342.9905103456563,0.13900000000000012))","{[135.32126120137877@2018-09-18 11:50:15.412404+00, 147.06118234808253@2018-09-18 11:50:18.362404+00, 147.31158116713777@2018-09-18 11:50:18.862404+00, 147.56200000220582@2018-09-18 11:50:19.362404+00, 147.56200000220582@2018-09-18 11:50:19.862404+00]}"
13b7ff8598954b8aa08e54248b7ccbdc,scene-0650,vehicle.car,default_color,"{[01010000807649540DBAEF8240C2D0C3148DDF9340002B8716D9CEA73F@2018-09-18 11:50:15.412404+00, 01010000807649540DBAEF8240C2D0C3148DDF9340002B8716D9CEA73F@2018-09-18 11:50:19.862404+00]}","STBOX Z((603.7381214487781,1270.5192516892791,0.046499999999999986),(608.1935700232599,1273.2562973593672,0.046499999999999986))","{[328.4369999997844@2018-09-18 11:50:15.412404+00, 328.4369999997844@2018-09-18 11:50:19.862404+00]}"
a24fb2d71a8b421b8a4535f196541f4a,scene-0650,vehicle.car,default_color,"{[0101000080B1E32FEF2AE68240428C3ED2CF0594400D2DB29DEFA7D2BF@2018-09-18 11:50:15.412404+00, 0101000080B1E32FEF2AE68240428C3ED2CF0594400D2DB29DEFA7D2BF@2018-09-18 11:50:19.862404+00]}","STBOX Z((602.8001360196239,1280.288752031829,-0.2914999999999999),(606.7417920316306,1282.6171488800944,-0.2914999999999999))","{[149.42899999980966@2018-09-18 11:50:15.412404+00, 149.42899999980966@2018-09-18 11:50:19.862404+00]}"
3a8f2c98d1d044c58a8cd4a55c68fbfe,scene-0650,vehicle.truck,default_color,"{[0101000080C0E31B9075ED854082D04AE319AF954090C0CAA145B6A33F@2018-09-18 11:50:18.362404+00, 0101000080D4916371F0E5854052F325DD18A99540F07C3F355EBAC13F@2018-09-18 11:50:18.862404+00, 0101000080E0938EF806DB85409228849762A09540F07C3F355EBAC13F@2018-09-18 11:50:19.362404+00, 0101000080B50C781F38D28540FAB9711422999540F07C3F355EBAC13F@2018-09-18 11:50:19.862404+00]}","STBOX Z((697.1383553350366,1380.464522015291,0.03850000000000009),(702.8214522094577,1389.5940402119127,0.13850000000000007))","{[237.9420000168307@2018-09-18 11:50:18.362404+00, 237.9420000168307@2018-09-18 11:50:19.862404+00]}"
b3bfce6f83d44485aff22b27c68c05f3,scene-0650,vehicle.car,default_color,"{[0101000080181BC233AB0C84402AC65F873E289440B4C876BE9F1AD33F@2018-09-18 11:50:15.412404+00, 0101000080181BC233AB0C84402AC65F873E289440B4C876BE9F1AD33F@2018-09-18 11:50:19.862404+00]}","STBOX Z((640.3574028687678,1287.9128883488804,0.2985),(642.809786760695,1292.2092382236715,0.2985))","{[240.28199999901932@2018-09-18 11:50:15.412404+00, 240.28199999901932@2018-09-18 11:50:19.862404+00]}"
14d437fcfc594ed598e1dbd270f1e951,scene-0650,vehicle.car,default_color,"{[0101000080EEA511D44C488540AC4873E2C0BF9440E0A59BC420B0A2BF@2018-09-18 11:50:15.412404+00, 0101000080EEA511D44C488540AC4873E2C0BF9440E0A59BC420B0A2BF@2018-09-18 11:50:19.862404+00]}","STBOX Z((678.889956350908,1326.6791549702552,-0.03649999999999998),(683.1850713778903,1329.1975727086362,-0.03649999999999998))","{[329.6150000134948@2018-09-18 11:50:15.412404+00, 329.6150000134948@2018-09-18 11:50:19.862404+00]}"
3b908d1790e144acb043e3732c74311e,scene-0650,vehicle.car,default_color,"{[01010000807DAB0F953A208640C245FFB7639A954068105839B4C8B63F@2018-09-18 11:50:18.362404+00, 01010000807DAB0F953A208640C245FFB7639A954004D578E92631C83F@2018-09-18 11:50:18.862404+00, 01010000807DAB0F953A208640C245FFB7639A954004D578E92631C83F@2018-09-18 11:50:19.862404+00]}","STBOX Z((706.9987705466317,1380.8613562289847,0.08900000000000008),(709.0584387017602,1384.3334069329276,0.18900000000000017))","{[59.322999999783576@2018-09-18 11:50:18.362404+00, 59.322999999783576@2018-09-18 11:50:19.862404+00]}"
2a78ef9434c44e32bc0891a678e39fce,scene-0650,movable_object.trafficcone,default_color,"{[0101000080988BD85F71F7854086B69DC59EF6944024068195438BBCBF@2018-09-18 11:50:19.362404+00, 0101000080988BD85F71F7854086B69DC59EF6944024068195438BBCBF@2018-09-18 11:50:19.862404+00]}","STBOX Z((702.7231419416208,1341.5400278553868,-0.11149999999999999),(703.1375752438955,1341.770073585549,-0.11149999999999999))","{[150.96599999950718@2018-09-18 11:50:19.362404+00, 150.96599999950718@2018-09-18 11:50:19.862404+00]}"
849e6ff986b04907ae1f2037c4ced241,scene-0650,vehicle.car,default_color,{[01010000805C10F654FD3385409043DF87CEAA944098438B6CE7FBC13F@2018-09-18 11:50:15.412404+00]},"STBOX Z((676.4109610568198,1321.526031320603,0.14050000000000007),(680.5864333568884,1323.8773490514423,0.14050000000000007))",{[330.61500001349475@2018-09-18 11:50:15.412404+00]}
359a5b97bc5b4ea89762cc099e913626,scene-0650,vehicle.car,default_color,{[01010000806674DD2A9AFD83400AACA7E06C0094403208AC1C5A64DF3F@2018-09-18 11:50:15.412404+00]},"STBOX Z((638.4209937479586,1277.8594958786207,0.49050000000000005),(640.9795603942583,1282.3531556027701,0.49050000000000005))",{[240.3440000001341@2018-09-18 11:50:15.412404+00]}
44fe56b331344b24a5ddcced35830358,scene-0650,human.pedestrian.adult,default_color,{[0101000080500F2ADDC785854032A86C021A019540701283C0CAA1B53F@2018-09-18 11:50:15.412404+00]},"STBOX Z((688.4382687770621,1344.050527015192,0.08450000000000002),(689.0069108352737,1344.5002727318285,0.08450000000000002))",{[321.6591116033203@2018-09-18 11:50:15.412404+00]}
39d70b931c0e4801a960cbf2d4ad87ea,scene-0651,vehicle.car,default_color,{[01010000805D1D40CED75185407E38560D6B709540E4A59BC420B0C2BF@2018-09-18 11:50:44.762404+00]},"STBOX Z((679.9897034800608,1371.84199354936,-0.14600000000000002),(684.4710442404594,1372.3670925773451,-0.14600000000000002))",{[173.31686856615931@2018-09-18 11:50:44.762404+00]}
8807f0aece574ed7a32c523e59c5f649,scene-0651,movable_object.trafficcone,default_color,{[0101000080AD30827ADEF88540A64EB7740BF8944070E9263108ACACBF@2018-09-18 11:50:44.762404+00]},"STBOX Z((702.8834162043339,1341.8773151021403,-0.05599999999999994),(703.3338480037168,1342.1450597456064,-0.05599999999999994))",{[329.27199999809204@2018-09-18 11:50:44.762404+00]}
deb1e5d2d3f240849600ec9562f05ac5,scene-0651,vehicle.car,default_color,{[010100008071D1B763097886405DC0E06A149694407E3F355EBA49EA3F@2018-09-18 11:50:44.762404+00]},"STBOX Z((717.0429284394208,1316.3588942316287,0.8215000000000001),(720.966241017212,1318.6809836823059,0.8215000000000001))",{[329.3799999943373@2018-09-18 11:50:44.762404+00]}
1ed00d4483b64efdb5cde4486eeb6d43,scene-0651,vehicle.car,default_color,{[0101000080B8374EF93E0C85403CF7EFB6616C954060BA490C022BB73F@2018-09-18 11:50:44.762404+00]},"STBOX Z((671.79569787162,1369.451740211401,0.09050000000000002),(675.265800028533,1372.7391086149403,0.09050000000000002))",{[316.5490000018838@2018-09-18 11:50:44.762404+00]}
3e17f3f97b184364a2f1c19b0cf38237,scene-0651,vehicle.car,default_color,{[0101000080CC59D0D8EA0E854027868E47DF079540A09999999999993F@2018-09-18 11:50:44.762404+00]},"STBOX Z((672.7093047050931,1343.8907267589632,0.025000000000000022),(675.0200379991845,1348.0453660505957,0.025000000000000022))",{[240.91800000090726@2018-09-18 11:50:44.762404+00]}
6551f78c5e1f4709a9f3c13c6a00b31a,scene-0651,vehicle.car,default_color,{[0101000080C324DCAE0AB485400CED62D17B889440088195438B6CDB3F@2018-09-18 11:50:44.762404+00]},"STBOX Z((692.4855927967454,1313.0639197041928,0.4285000000000001),(696.5248398659741,1315.1779121624877,0.4285000000000001))",{[332.3741040289745@2018-09-18 11:50:44.762404+00]}
f9692dacea14485cb9d313a3ba60e819,scene-0651,vehicle.car,default_color,{[01010000804C6C3EE647248540AE35716F8C1B95404014AE47E17A84BF@2018-09-18 11:50:44.762404+00]},"STBOX Z((675.4282905972367,1348.800519518827,-0.009999999999999898),(677.64192365081,1352.9737682178777,-0.009999999999999898))",{[242.05700000141863@2018-09-18 11:50:44.762404+00]}
6fdd480d872b4a2dba0f3e39e1663a01,scene-0651,vehicle.car,default_color,{[0101000080C64EA4ACA3868440E8B0F71FE28F94404060E5D022DBD13F@2018-09-18 11:50:44.762404+00]},"STBOX Z((655.6075303381198,1314.0806487207758,0.2789999999999999),(658.0523079256857,1317.8610014222227,0.2789999999999999))",{[237.1089999979081@2018-09-18 11:50:44.762404+00]}
b6d3fb0e94304190a8e8ba563bcbe25f,scene-0651,vehicle.truck,default_color,{[0101000080061189EB44BF854093282C5F5585954088EB51B81E85C33F@2018-09-18 11:50:44.762404+00]},"STBOX Z((694.4387073873247,1374.9484884820984,0.15250000000000008),(697.3785973589826,1379.7182532514078,0.15250000000000008))",{[238.3519999937334@2018-09-18 11:50:44.762404+00]}
4d2ecaf8ac0e4620a0871d02975b2eda,scene-0651,vehicle.car,default_color,{[01010000808C9CA356CF278540CC2F424DB7F99440809999999999893F@2018-09-18 11:50:44.762404+00]},"STBOX Z((675.8572007451905,1340.436776418394,0.012499999999999956),(678.0952781942759,1344.4212348925025,0.012499999999999956))",{[60.67699999758901@2018-09-18 11:50:44.762404+00]}
245315acfc4744c19c4a831a445f547e,scene-0651,vehicle.car,default_color,{[01010000805C7D6163EFE2844058B95698DDDE9440C8A145B6F3FDB43F@2018-09-18 11:50:44.762404+00]},"STBOX Z((667.1741907694586,1333.657398834778,0.08199999999999996),(669.5595867757802,1337.7754040427671,0.08199999999999996))",{[239.91800000090728@2018-09-18 11:50:44.762404+00]}
9416efe6004f41cf9592ac612c7099d4,scene-0651,vehicle.car,default_color,{[01010000800A8FC0B0E5D884402A7893A92CB095409C438B6CE7FBC13F@2018-09-18 11:50:44.762404+00]},"STBOX Z((665.3907468774676,1386.384926579109,0.14050000000000018),(668.8335601911001,1389.7023046834972,0.14050000000000018))",{[136.06299999971804@2018-09-18 11:50:44.762404+00]}
7f5c3ceec8bd43acb40ae26ea5692bf6,scene-0651,movable_object.trafficcone,default_color,{[0101000080B495819EBBF785409AE07ECD99F99440007F6ABC749398BF@2018-09-18 11:50:44.762404+00]},"STBOX Z((702.7374822883525,1342.2472263346547,-0.02400000000000002),(703.1957395522793,1342.5531695974637,-0.02400000000000002))",{[326.27199999809204@2018-09-18 11:50:44.762404+00]}
09d4eb8532bf40ada27f6e16611f88c8,scene-0651,vehicle.car,default_color,{[01010000800A12871D29268440B89B3EDE193E94400C022B8716D9CE3F@2018-09-18 11:50:44.762404+00]},"STBOX Z((643.5853279574873,1293.451879011407,0.241),(645.9548237439401,1297.598644705051,0.241))",{[240.2559999973046@2018-09-18 11:50:44.762404+00]}
8390fb52b76f4607aa8dc64a8390bbed,scene-0656,vehicle.car,default_color,{[01010000804835505522D19D4064A1B7EECBBA8A401283C0CAA145D23F@2018-08-27 08:51:52.112404+00]},"STBOX Z((1908.2656257511123,853.0236453093413,0.2855),(1908.3014313878111,857.6755075124145,0.2855))",{[90.44100002618472@2018-08-27 08:51:52.112404+00]}
ac6089a28f66494e804bda2e8fb55062,scene-0656,vehicle.construction,default_color,{[01010000802AA7673B2BDC9D40F08C7426C04E8B40088195438B6CC73F@2018-08-27 08:51:52.112404+00]},"STBOX Z((1907.9715252646422,873.7734424773715,0.18300000000000005),(1914.1129123337346,873.914204217863,0.18300000000000005))",{[181.31300009532478@2018-08-27 08:51:52.112404+00]}
fd9b9f667d86452e92bd196fd294055f,scene-0656,vehicle.car,default_color,{[01010000806CB24A67C8009E404865AD5ACCDA8B4090976E1283C0C23F@2018-08-27 08:51:52.112404+00]},"STBOX Z((1918.8031747272814,889.4816936828731,0.14650000000000007),(1921.5882383264982,893.217870973677,0.14650000000000007))",{[233.29800007017894@2018-08-27 08:51:52.112404+00]}
088b62adc0a9479c885b5b65ab142f63,scene-0656,movable_object.trafficcone,default_color,{[0101000080663104F41F1B9E40FB00701E926E8B4080E9263108AC9C3F@2018-08-27 08:51:52.112404+00]},"STBOX Z((1926.6055418146855,877.8104523420059,0.028000000000000025),(1926.9568667575402,877.8322418928992,0.028000000000000025))",{[183.54899999552708@2018-08-27 08:51:52.112404+00]}
4486245ffc85429786ebb5bd7a4c7d59,scene-0656,human.pedestrian.construction_worker,default_color,{[010100008022261AB868CE9D40E68958A3219A8B40C020B0726891C53F@2018-08-27 08:51:52.112404+00]},"STBOX Z((1907.33253020717,883.1683827421887,0.16849999999999987),(1907.871999380723,883.3644669352947,0.16849999999999987))",{[340.02500000041647@2018-08-27 08:51:52.112404+00]}
3bbf8d5fe1d14ad88e5632bf9f4d36a9,scene-0656,movable_object.trafficcone,default_color,{[0101000080C2A44A9A241B9E403E50260A9B6A8B40C0490C022B8796BF@2018-08-27 08:51:52.112404+00]},"STBOX Z((1926.6079364732914,877.3174452393433,-0.02200000000000002),(1926.9635531780184,877.3339606660442,-0.02200000000000002))",{[182.65899999603013@2018-08-27 08:51:52.112404+00]}
126b46e0ba0044828eb5d538e4803024,scene-0656,movable_object.trafficcone,default_color,{[0101000080C65261E6B31A9E403719346D5B5D8B4038DF4F8D976EB2BF@2018-08-27 08:51:52.112404+00]},"STBOX Z((1926.5135310837522,875.607926098593,-0.07199999999999995),(1926.8378359524515,875.731357667237,-0.07199999999999995))",{[159.1629999964988@2018-08-27 08:51:52.112404+00]}
036f50bda1d44ac7a9e8669624bb7a41,scene-0656,vehicle.car,default_color,{[0101000080E49CB51FC0929D40458B1DE848B48A40AE47E17A14AEE13F@2018-08-27 08:51:52.112404+00]},"STBOX Z((1892.653009887323,852.3323708153428,0.5525),(1892.7222320363921,856.7388271346631,0.5525))",{[90.90000002179261@2018-08-27 08:51:52.112404+00]}
51dbc09f3bae40ff8488595da98949c7,scene-0656,movable_object.trafficcone,default_color,{[01010000801A38C26A601A9E40D2B7AB7D40728B4080E9263108AC9C3F@2018-08-27 08:51:52.112404+00]},"STBOX Z((1926.4216358833582,878.2686297850056,0.028000000000000025),(1926.7666786206435,878.294349610951,0.028000000000000025))",{[184.26299999381752@2018-08-27 08:51:52.112404+00]}
2ab535666b7f4e42b29c51832e3d55f2,scene-0656,vehicle.construction,default_color,{[0101000080A44D382096BB9D406DC9493F75878B402085EB51B81ECD3F@2018-08-27 08:51:52.112404+00]},"STBOX Z((1902.7138792191129,877.4245057993326,0.22750000000000004),(1903.0793353494807,884.4399934386045,0.22750000000000004))",{[92.98200000108875@2018-08-27 08:51:52.112404+00]}
